Date,Attribute,Value
5/1/2021,Australian Capital Territory,3.6303622
6/1/2021,Australia,4.8664737
6/1/2021,New South Wales,5.053691
6/1/2021,Victoria,4.3135735
6/1/2021,Queensland,5.1563072
6/1/2021,South Australia,5.1974585
6/1/2021,Western Australia,4.8537491
6/1/2021,Tasmania,4.7065573
6/1/2021,Northern Territory,6.2367167
6/1/2021,Australian Capital Territory,4.4344711
7/1/2021,Australia,4.6533861
7/1/2021,New South Wales,4.5405931
7/1/2021,Victoria,4.4109096
7/1/2021,Queensland,5.0738978
7/1/2021,South Australia,4.7107437
7/1/2021,Western Australia,4.5834192
7/1/2021,Tasmania,4.91616
7/1/2021,Northern Territory,6.1618383
7/1/2021,Australian Capital Territory,4.3785136
8/1/2021,Australia,4.592701
8/1/2021,New South Wales,4.7099291
8/1/2021,Victoria,4.0419589
8/1/2021,Queensland,5.049777
8/1/2021,South Australia,4.6893827
8/1/2021,Western Australia,4.5490905
8/1/2021,Tasmania,5.4740823
8/1/2021,Northern Territory,5.4733486
8/1/2021,Australian Capital Territory,3.801292
9/1/2021,Australia,4.5644265
9/1/2021,New South Wales,4.5289064
9/1/2021,Victoria,4.63596
9/1/2021,Queensland,4.6622892
9/1/2021,South Australia,4.848481
9/1/2021,Western Australia,4.1355394
9/1/2021,Tasmania,4.7270038
9/1/2021,Northern Territory,5.1887776
9/1/2021,Australian Capital Territory,4.0638024
10/1/2021,Australia,5.0348262
10/1/2021,New South Wales,5.3299829
10/1/2021,Victoria,5.2677426
10/1/2021,Queensland,4.8835921
10/1/2021,South Australia,5.0479392
10/1/2021,Western Australia,3.8444542
10/1/2021,Tasmania,4.8449512
10/1/2021,Northern Territory,4.7638979
10/1/2021,Australian Capital Territory,6.2549326
11/1/2021,Australia,4.287087
11/1/2021,New South Wales,4.3802374
11/1/2021,Victoria,4.4016867
11/1/2021,Queensland,4.2477794
11/1/2021,South Australia,4.4358868
11/1/2021,Western Australia,3.7152565
11/1/2021,Tasmania,4.9463359
11/1/2021,Northern Territory,4.5518495
11/1/2021,Australian Capital Territory,3.5661512
12/1/2021,Australia,4.0011848
12/1/2021,New South Wales,3.9345501
12/1/2021,Victoria,4.1848639
12/1/2021,Queensland,4.1885646
12/1/2021,South Australia,3.903246
12/1/2021,Western Australia,3.3440779
12/1/2021,Tasmania,3.9426853
12/1/2021,Northern Territory,4.8348946
12/1/2021,Australian Capital Territory,4.3975041
1/1/2022,Australia,4.5373219
1/1/2022,New South Wales,4.5388455
1/1/2022,Victoria,4.5068396
1/1/2022,Queensland,4.6502623
1/1/2022,South Australia,5.3275519
1/1/2022,Western Australia,4.1525347
1/1/2022,Tasmania,3.9715495
1/1/2022,Northern Territory,4.6618548
1/1/2022,Australian Capital Territory,3.7228298
2/1/2022,Australia,4.3572597
2/1/2022,New South Wales,4.0204186
2/1/2022,Victoria,4.5066702
2/1/2022,Queensland,4.5214659
2/1/2022,South Australia,5.3881739
2/1/2022,Western Australia,4.2066642
2/1/2022,Tasmania,3.9632289
2/1/2022,Northern Territory,4.5315467
2/1/2022,Australian Capital Territory,3.5407472
3/1/2022,Australia,4.2126394
3/1/2022,New South Wales,4.1345327
3/1/2022,Victoria,4.3179222
3/1/2022,Queensland,4.1781619
3/1/2022,South Australia,5.1154752
3/1/2022,Western Australia,3.616404
3/1/2022,Tasmania,4.3913269
3/1/2022,Northern Territory,5.2723177
3/1/2022,Australian Capital Territory,3.8928017
4/1/2022,Australia,3.9255246
4/1/2022,New South Wales,3.5301773
4/1/2022,Victoria,4.3565032
4/1/2022,Queensland,4.2385239
4/1/2022,South Australia,4.624599
4/1/2022,Western Australia,3.0316126
4/1/2022,Tasmania,3.9732892
4/1/2022,Northern Territory,4.7638157
4/1/2022,Australian Capital Territory,3.3288892
5/1/2022,Australia,3.8658312
5/1/2022,New South Wales,4.0142695
5/1/2022,Victoria,3.7098144
5/1/2022,Queensland,3.9605278
5/1/2022,South Australia,4.564138
5/1/2022,Western Australia,3.1414771
5/1/2022,Tasmania,4.3862288
5/1/2022,Northern Territory,4.5529054
5/1/2022,Australian Capital Territory,3.2891801
6/1/2022,Australia,3.4963806
6/1/2022,New South Wales,3.340388
6/1/2022,Victoria,3.1333806
6/1/2022,Queensland,3.9232589
6/1/2022,South Australia,4.2597103
6/1/2022,Western Australia,3.3397174
6/1/2022,Tasmania,4.3616959
6/1/2022,Northern Territory,4.6861983
6/1/2022,Australian Capital Territory,2.9651228
7/1/2022,Australia,3.3894995
7/1/2022,New South Wales,3.3160594
7/1/2022,Victoria,3.0992544
7/1/2022,Queensland,3.613457
7/1/2022,South Australia,4.0842768
7/1/2022,Western Australia,3.2787838
7/1/2022,Tasmania,3.8692204
7/1/2022,Northern Territory,4.1871171
7/1/2022,Australian Capital Territory,3.3247587
8/1/2022,Australia,3.5381927
8/1/2022,New South Wales,3.4507992
8/1/2022,Victoria,3.7772804
8/1/2022,Queensland,3.2673845
8/1/2022,South Australia,3.925471
8/1/2022,Western Australia,3.2603255
8/1/2022,Tasmania,5.0243159
8/1/2022,Northern Territory,4.2794696
8/1/2022,Australian Capital Territory,2.8632895
9/1/2022,Australia,3.4832773
9/1/2022,New South Wales,3.3060642
9/1/2022,Victoria,3.4196621
9/1/2022,Queensland,3.5392861
9/1/2022,South Australia,4.133598
9/1/2022,Western Australia,3.4847862
9/1/2022,Tasmania,4.3392746
9/1/2022,Northern Territory,3.8465832
9/1/2022,Australian Capital Territory,3.2079814
10/1/2022,Australia,3.3028119
10/1/2022,New South Wales,3.0067935
10/1/2022,Victoria,3.4870431
10/1/2022,Queensland,3.1384516
10/1/2022,South Australia,3.9409374
10/1/2022,Western Australia,3.5163634
10/1/2022,Tasmania,3.8688535
10/1/2022,Northern Territory,3.8017363
10/1/2022,Australian Capital Territory,3.0483571
11/1/2022,Australia,3.2517811
11/1/2022,New South Wales,3.0856096
11/1/2022,Victoria,3.4370849
11/1/2022,Queensland,3.0110885
11/1/2022,South Australia,3.8759386
11/1/2022,Western Australia,3.4059587
11/1/2022,Tasmania,3.5455068
11/1/2022,Northern Territory,3.791534
11/1/2022,Australian Capital Territory,2.3197128
12/1/2022,Australia,3.3407314
12/1/2022,New South Wales,3.0662537
12/1/2022,Victoria,3.4499238
12/1/2022,Queensland,3.3790539
12/1/2022,South Australia,3.8783148
12/1/2022,Western Australia,3.4003337
12/1/2022,Tasmania,3.5357961
12/1/2022,Northern Territory,4.6395995
12/1/2022,Australian Capital Territory,2.826804
1/1/2023,Australia,4.0003666
1/1/2023,New South Wales,3.4390122
1/1/2023,Victoria,4.4780994
1/1/2023,Queensland,4.071599
1/1/2023,South Australia,4.5675125
1/1/2023,Western Australia,3.9228793
1/1/2023,Tasmania,4.4023445
1/1/2023,Northern Territory,4.3418425
1/1/2023,Australian Capital Territory,3.7904896
2/1/2023,Australia,3.9029159
2/1/2023,New South Wales,3.434574
2/1/2023,Victoria,4.0656034
2/1/2023,Queensland,4.1261359
2/1/2023,South Australia,4.2220386
2/1/2023,Western Australia,4.1949848
2/1/2023,Tasmania,3.6848607
2/1/2023,Northern Territory,5.6481449
2/1/2023,Australian Capital Territory,3.4497074
3/1/2023,Australia,3.7997595
3/1/2023,New South Wales,3.5044043
3/1/2023,Victoria,3.9188995
3/1/2023,Queensland,4.1586193
3/1/2023,South Australia,3.9025635
3/1/2023,Western Australia,3.568386
3/1/2023,Tasmania,4.18048
3/1/2023,Northern Territory,4.8402342
3/1/2023,Australian Capital Territory,3.1304415
4/1/2023,Australia,3.7770866
4/1/2023,New South Wales,3.4213545
4/1/2023,Victoria,4.0450609
4/1/2023,Queensland,3.8788123
4/1/2023,South Australia,4.3726979
4/1/2023,Western Australia,3.6574307
4/1/2023,Tasmania,3.8824712
4/1/2023,Northern Territory,4.1198819
4/1/2023,Australian Capital Territory,3.1190471
5/1/2023,Australia,3.5255086
5/1/2023,New South Wales,3.0523784
5/1/2023,Victoria,3.665424
5/1/2023,Queensland,3.9265126
5/1/2023,South Australia,3.9196172
5/1/2023,Western Australia,3.4828864
5/1/2023,Tasmania,4.175223
5/1/2023,Northern Territory,3.9137783
5/1/2023,Australian Capital Territory,2.9733021
6/1/2023,Australia,3.4035704
6/1/2023,New South Wales,2.9018424
6/1/2023,Victoria,3.5039597
6/1/2023,Queensland,3.6786193
6/1/2023,South Australia,4.0651583
6/1/2023,Western Australia,3.5490513
6/1/2023,Tasmania,3.5737761
6/1/2023,Northern Territory,4.0857289
6/1/2023,Australian Capital Territory,3.5658485
7/1/2023,Australia,3.644487
7/1/2023,New South Wales,3.2548144
7/1/2023,Victoria,3.4773673
7/1/2023,Queensland,4.3143518
7/1/2023,South Australia,4.0459363
7/1/2023,Western Australia,3.2675363
7/1/2023,Tasmania,4.984064
7/1/2023,Northern Territory,4.661951
7/1/2023,Australian Capital Territory,3.913623
8/1/2023,Australia,3.6977489
8/1/2023,New South Wales,3.6092013
8/1/2023,Victoria,3.504203
8/1/2023,Queensland,3.9410527
8/1/2023,South Australia,3.5083348
8/1/2023,Western Australia,3.8202289
8/1/2023,Tasmania,4.9030481
8/1/2023,Northern Territory,4.8167485
8/1/2023,Australian Capital Territory,3.2597931
9/1/2023,Australia,3.4502683
9/1/2023,New South Wales,3.308731
9/1/2023,Victoria,3.4342524
9/1/2023,Queensland,3.5878833
9/1/2023,South Australia,3.4325294
9/1/2023,Western Australia,3.3314404
9/1/2023,Tasmania,4.2537564
9/1/2023,Northern Territory,4.1985096
9/1/2023,Australian Capital Territory,4.013897
10/1/2023,Australia,3.6305483
10/1/2023,New South Wales,3.3806583
10/1/2023,Victoria,3.6166455
10/1/2023,Queensland,3.9968163
10/1/2023,South Australia,3.4323296
10/1/2023,Western Australia,3.67748
10/1/2023,Tasmania,3.965356
10/1/2023,Northern Territory,4.0968435
10/1/2023,Australian Capital Territory,3.8275172
11/1/2023,Australia,3.6326381
11/1/2023,New South Wales,3.2841261
11/1/2023,Victoria,3.7860402
11/1/2023,Queensland,3.9912228
11/1/2023,South Australia,3.7126712
11/1/2023,Western Australia,3.5253965
11/1/2023,Tasmania,3.5353809
11/1/2023,Northern Territory,4.5613598
11/1/2023,Australian Capital Territory,3.3961757
12/1/2023,Australia,3.7782649
12/1/2023,New South Wales,3.3469674
12/1/2023,Victoria,4.0161889
12/1/2023,Queensland,4.0400932
12/1/2023,South Australia,3.8748586
12/1/2023,Western Australia,3.9060928
12/1/2023,Tasmania,3.338891
12/1/2023,Northern Territory,4.3222405
12/1/2023,Australian Capital Territory,3.8866862
1/1/2024,Australia,4.4894522
1/1/2024,New South Wales,4.4597806
1/1/2024,Victoria,4.3688295
1/1/2024,Queensland,4.4224186
1/1/2024,South Australia,4.6336893
1/1/2024,Western Australia,4.7878531
1/1/2024,Tasmania,4.8674654
1/1/2024,Northern Territory,4.2940257
1/1/2024,Australian Capital Territory,4.7677048
2/1/2024,Australia,4.0438254
2/1/2024,New South Wales,3.882713
2/1/2024,Victoria,4.1760112
2/1/2024,Queensland,4.2880373
2/1/2024,South Australia,3.5675475
2/1/2024,Western Australia,3.7747466
2/1/2024,Tasmania,4.3971241
2/1/2024,Northern Territory,4.521983
2/1/2024,Australian Capital Territory,4.860348
3/1/2024,Australia,4.1232436
3/1/2024,New South Wales,4.0230602
3/1/2024,Victoria,4.3378196
3/1/2024,Queensland,4.4848975
3/1/2024,South Australia,4.0361652
3/1/2024,Western Australia,3.5325396
3/1/2024,Tasmania,3.7345421
3/1/2024,Northern Territory,4.0322323
3/1/2024,Australian Capital Territory,3.1872689
4/1/2024,Australia,4.1606311
4/1/2024,New South Wales,3.9819708
4/1/2024,Victoria,4.4780882
4/1/2024,Queensland,4.1585044
4/1/2024,South Australia,4.2806723
4/1/2024,Western Australia,3.9509659
4/1/2024,Tasmania,3.9390509
4/1/2024,Northern Territory,4.1439365
4/1/2024,Australian Capital Territory,3.8014697
5/1/2024,Australia,3.9359119
5/1/2024,New South Wales,3.7176082
5/1/2024,Victoria,4.3450297
5/1/2024,Queensland,4.0457682
5/1/2024,South Australia,3.8659264
5/1/2024,Western Australia,3.4643631
5/1/2024,Tasmania,4.040142
5/1/2024,Northern Territory,3.9522915
5/1/2024,Australian Capital Territory,3.6119177
6/1/2024,Australia,3.9058354
6/1/2024,New South Wales,3.8446134
6/1/2024,Victoria,4.2712524
6/1/2024,Queensland,3.7979159
6/1/2024,South Australia,3.7692952
6/1/2024,Western Australia,3.6880247
6/1/2024,Tasmania,3.6264622
6/1/2024,Northern Territory,4.6423721
6/1/2024,Australian Capital Territory,2.7162035
7/1/2024,Australia,4.1217621
7/1/2024,New South Wales,3.9038792
7/1/2024,Victoria,4.313922
7/1/2024,Queensland,4.3973382
7/1/2024,South Australia,4.4086395
7/1/2024,Western Australia,3.5242939
7/1/2024,Tasmania,4.6777648
7/1/2024,Northern Territory,4.2668778
7/1/2024,Australian Capital Territory,3.9878713
8/1/2024,Australia,4.1414366
8/1/2024,New South Wales,4.0794536
8/1/2024,Victoria,4.3710714
8/1/2024,Queensland,4.0831132
8/1/2024,South Australia,3.6495395
8/1/2024,Western Australia,4.0533062
8/1/2024,Tasmania,5.0369144
8/1/2024,Northern Territory,4.1559332
8/1/2024,Australian Capital Territory,3.9177548
9/1/2024,Australia,3.8911698
9/1/2024,New South Wales,3.7183889
9/1/2024,Victoria,4.2898757
9/1/2024,Queensland,3.8041009
9/1/2024,South Australia,4.0294674
9/1/2024,Western Australia,3.5681873
9/1/2024,Tasmania,4.0533682
9/1/2024,Northern Territory,3.9261355
9/1/2024,Australian Capital Territory,3.3898036
10/1/2024,Australia,3.9322614
10/1/2024,New South Wales,3.9065149
10/1/2024,Victoria,4.2626865
10/1/2024,Queensland,3.6102656
10/1/2024,South Australia,3.950709
10/1/2024,Western Australia,3.9343761
10/1/2024,Tasmania,3.9764514
10/1/2024,Northern Territory,4.2553741
10/1/2024,Australian Capital Territory,3.0015704
11/1/2024,Australia,3.6372426
11/1/2024,New South Wales,3.69059
11/1/2024,Victoria,3.9266992
11/1/2024,Queensland,3.6078399
11/1/2024,South Australia,3.672414
11/1/2024,Western Australia,3.0393563
11/1/2024,Tasmania,3.5843892
11/1/2024,Northern Territory,3.6146612
11/1/2024,Australian Capital Territory,2.6159745
12/1/2024,Australia,3.7881054
12/1/2024,New South Wales,3.5828046
12/1/2024,Victoria,4.3931032
12/1/2024,Queensland,3.6288033
12/1/2024,South Australia,4.0997
12/1/2024,Western Australia,3.1328309
12/1/2024,Tasmania,3.9590222
12/1/2024,Northern Territory,4.1075051
12/1/2024,Australian Capital Territory,3.0496868
1/1/2025,Australia,4.5248726
1/1/2025,New South Wales,4.3571771
1/1/2025,Victoria,5.1851125
1/1/2025,Queensland,4.2489367
1/1/2025,South Australia,4.7273205
1/1/2025,Western Australia,4.093494
1/1/2025,Tasmania,3.842192
1/1/2025,Northern Territory,4.6546935
1/1/2025,Australian Capital Territory,3.6682056
2/1/2025,Australia,4.3896203
2/1/2025,New South Wales,4.3119074
2/1/2025,Victoria,4.9833118
2/1/2025,Queensland,4.4166839
2/1/2025,South Australia,4.0715292
2/1/2025,Western Australia,3.6260065
2/1/2025,Tasmania,4.0583044
2/1/2025,Northern Territory,4.5810067
2/1/2025,Australian Capital Territory,3.0964625
3/1/2025,Australia,4.3051576
3/1/2025,New South Wales,4.4177547
3/1/2025,Victoria,4.5758081
3/1/2025,Queensland,4.3240311
3/1/2025,South Australia,4.1473392
3/1/2025,Western Australia,3.7796122
3/1/2025,Tasmania,3.8667426
3/1/2025,Northern Territory,3.7845407
3/1/2025,Australian Capital Territory,2.9573559
4/1/2025,Australia,4.1418704
4/1/2025,New South Wales,3.8522731
4/1/2025,Victoria,4.394461
4/1/2025,Queensland,4.3098569
4/1/2025,South Australia,4.0971574
4/1/2025,Western Australia,4.2204779
4/1/2025,Tasmania,3.5327629
4/1/2025,Northern Territory,4.0948032
4/1/2025,Australian Capital Territory,3.8891294
5/1/2025,Australia,4.0394211
5/1/2025,New South Wales,4.0770662
5/1/2025,Victoria,4.3125529
5/1/2025,Queensland,3.7274274
5/1/2025,South Australia,4.2331575
5/1/2025,Western Australia,3.7706837
5/1/2025,Tasmania,3.9598614
5/1/2025,Northern Territory,3.9868103
5/1/2025,Australian Capital Territory,4.1263047
6/1/2025,Australia,4.1841914
6/1/2025,New South Wales,4.3315324
6/1/2025,Victoria,4.3069634
6/1/2025,Queensland,3.9797225
6/1/2025,South Australia,4.3189321
6/1/2025,Western Australia,4.063276
6/1/2025,Tasmania,3.6299464
6/1/2025,Northern Territory,3.8763492
6/1/2025,Australian Capital Territory,3.2888067
7/1/2025,Australia,4.173534
7/1/2025,New South Wales,3.9315713
7/1/2025,Victoria,4.3761884
7/1/2025,Queensland,4.2832051
7/1/2025,South Australia,4.3231995
7/1/2025,Western Australia,4.0151057
7/1/2025,Tasmania,4.1569244
7/1/2025,Northern Territory,4.5976767
7/1/2025,Australian Capital Territory,4.3447148
8/1/2025,Australia,4.25819
8/1/2025,New South Wales,4.259923
8/1/2025,Victoria,4.2360307
8/1/2025,Queensland,4.3011082
8/1/2025,South Australia,4.6594113
8/1/2025,Western Australia,3.9978282
8/1/2025,Tasmania,3.6633589
8/1/2025,Northern Territory,4.556414
8/1/2025,Australian Capital Territory,4.6450859
9/1/2025,Australia,4.2965513
9/1/2025,New South Wales,4.1669031
9/1/2025,Victoria,4.6762303
9/1/2025,Queensland,4.0018452
9/1/2025,South Australia,4.2821807
9/1/2025,Western Australia,4.2898229
9/1/2025,Tasmania,4.573556
9/1/2025,Northern Territory,4.0196986
9/1/2025,Australian Capital Territory,4.2810012
10/1/2025,Australia,4.1634231
10/1/2025,New South Wales,4.1497248
10/1/2025,Victoria,4.4208992
10/1/2025,Queensland,3.9233488
10/1/2025,South Australia,4.0440919
10/1/2025,Western Australia,4.0815302
10/1/2025,Tasmania,3.8293949
10/1/2025,Northern Territory,4.7933879
10/1/2025,Australian Capital Territory,4.3705373
11/1/2025,Australia,3.9980545
11/1/2025,New South Wales,3.59389
11/1/2025,Victoria,4.5059508
11/1/2025,Queensland,3.9121746
11/1/2025,South Australia,3.6728708
11/1/2025,Western Australia,4.3034168
11/1/2025,Tasmania,3.771277
11/1/2025,Northern Territory,4.0490777
11/1/2025,Australian Capital Territory,3.9539584
12/1/2025,Australia,3.8940528
12/1/2025,New South Wales,3.6882553
12/1/2025,Victoria,4.4985906
12/1/2025,Queensland,3.6465534
12/1/2025,South Australia,3.7070669
12/1/2025,Western Australia,3.6615029
12/1/2025,Tasmania,4.2428691
12/1/2025,Northern Territory,3.9130018
12/1/2025,Australian Capital Territory,3.2585525
1/1/2026,Australia,4.4748701
1/1/2026,New South Wales,4.4746144
1/1/2026,Victoria,4.6702201
1/1/2026,Queensland,4.6673724
1/1/2026,South Australia,4.0806772
1/1/2026,Western Australia,3.716321
1/1/2026,Tasmania,5.2745913
1/1/2026,Northern Territory,4.7612753
1/1/2026,Australian Capital Territory,4.6887398
2/1/2026,Australia,4.6350344
2/1/2026,New South Wales,4.3395842
2/1/2026,Victoria,5.0434195
2/1/2026,Queensland,4.827673
2/1/2026,South Australia,4.2919784
2/1/2026,Western Australia,4.3959523
2/1/2026,Tasmania,4.6909072
2/1/2026,Northern Territory,5.4890249
2/1/2026,Australian Capital Territory,3.8339898
3/1/2026,Australia,4.4996235
3/1/2026,New South Wales,4.5573926
3/1/2026,Victoria,5.0515848
3/1/2026,Queensland,3.9994007
3/1/2026,South Australia,4.0778182
3/1/2026,Western Australia,4.2970566
3/1/2026,Tasmania,4.5369034
3/1/2026,Northern Territory,4.5231163
3/1/2026,Australian Capital Territory,4.0987293
4/1/2026,Australia,4.5861307
4/1/2026,New South Wales,4.5026961
4/1/2026,Victoria,5.0044177
4/1/2026,Queensland,4.3125613
4/1/2026,South Australia,4.4529289
4/1/2026,Western Australia,4.3082058
4/1/2026,Tasmania,4.7933721
4/1/2026,Northern Territory,5.1843444
4/1/2026,Australian Capital Territory,4.8307375
